ID,novelindex,평점
gpf***,503,4
gpf***,271,5
gpf***,26,5
gpf***,3,5
gpf***,6,5
gpf***,171,4
gpf***,117,5
gpg***,655,5
gpg***,140,3
gpg***,683,3
gpg***,671,5
gpg***,23,5
gpg***,7,5
gpg***,96,5
gpg***,103,4
gpg***,57,5
gpg***,27,4
gpg***,120,5
gpg***,475,5
gpg***,797,5
gpg***,154,3
gpg***,424,5
gpg***,674,4
gpg***,520,5
gpg***,5,4.5
gpg***,485,5
gpg***,788,5
gpg***,40,5
gpg***,488,1
gpg***,461,4
gpg***,501,4
gpg***,642,4
gpg***,467,5
gpg***,1,5
gpg***,486,5
gpg***,654,5
gpg***,649,5
gpg***,56,4
gpg***,102,5
gpg***,126,5
gpg***,532,5
gpg***,86,4
gpg***,109,4
gpg***,150,5
gpg***,796,5
gpg***,100,5
gpg***,459,5
gpg***,39,5
gpg***,213,5
gpg***,466,5
gpg***,715,5
gpg***,641,5
gpg***,487,5
gpg***,60,4
gpg***,482,5
gpg***,481,5
gpg***,646,3
gpg***,524,5
gpg***,192,5
gpg***,517,5
gpg***,313,4
gpg***,478,5
gpg***,645,5
gpg***,46,5
gpg***,695,5
gpg***,49,4
gpg***,492,5
gpg***,35,3
gpg***,505,4
gpg***,271,5
gpg***,3,5
gpg***,171,5
gpg***,470,4
gpp***,23,5
gpp***,5,5
gpp***,40,5
gpp***,89,5
gpp***,464,5
gpp***,25,5
gpp***,796,5
gpp***,466,5
gpp***,76,5
gpp***,3,5
gpq***,7,5
gpq***,458,5
gpq***,486,5
gpq***,61,5
gpq***,75,5
gpq***,459,5
gpq***,508,5
gpq***,482,5
gpq***,476,4
gpq***,471,5
gpq***,18,5
gpw***,655,3
gpw***,683,3
gpw***,23,5
gpw***,7,5
gpw***,8,5
gpw***,103,5
gpw***,475,4
gpw***,797,5
gpw***,37,5
gpw***,458,5
gpw***,424,5
gpw***,44,5
gpw***,794,5
gpw***,71,4
gpw***,98,5
gpw***,5,5
gpw***,465,4
gpw***,810,5
gpw***,502,5
gpw***,518,4
gpw***,40,5
gpw***,461,5
gpw***,89,5
gpw***,0,5
gpw***,464,5
gpw***,1,5
gpw***,638,3
gpw***,68,5
gpw***,102,5
gpw***,496,5
gpw***,61,5
gpw***,25,5
gpw***,75,5
gpw***,109,5
gpw***,796,4.5
gpw***,78,5
gpw***,459,5
gpw***,516,3.5
gpw***,499,4
gpw***,463,4
gpw***,39,5
gpw***,462,5
gpw***,466,5
gpw***,479,5
gpw***,665,5
gpw***,641,4.5
gpw***,487,4
gpw***,60,4
gpw***,495,5
gpw***,482,4.5
gpw***,112,4
gpw***,107,5
gpw***,481,5
gpw***,205,5
gpw***,113,5
gpw***,270,5
gpw***,517,5
gpw***,478,4
gpw***,46,5
gpw***,471,5
gpw***,59,5
gpw***,49,5
gpw***,492,4
gpw***,76,5
gpw***,491,4
gpw***,195,5
gpw***,18,5
gpw***,2,5
gpw***,29,5
gpw***,35,4.5
gpw***,468,5
gpw***,484,4
gpw***,163,4
gpw***,271,5
gpw***,26,5
gpw***,3,5
gpw***,58,5
gpw***,36,5
gpw***,52,5
gpw***,108,5
gpw***,16,4.5
gr2***,23,5
gr2***,797,5
gr2***,424,5
gr2***,5,5
gr2***,40,5
gr2***,25,5
gr2***,796,5
gr2***,481,5
gr2***,270,5
gr2***,3,5
grh***,148,5
grh***,23,5
grh***,8,5
grh***,67,5
grh***,797,5
grh***,37,5
grh***,424,5
grh***,794,5
grh***,5,5
grh***,40,5
grh***,89,5
grh***,0,5
grh***,1,5
grh***,10,5
grh***,25,5
grh***,796,5
grh***,466,5
grh***,481,5
grh***,270,5
grh***,17,5
grh***,46,5
grh***,76,5
grh***,468,5
grh***,271,5
grh***,16,5
gri***,640,4
gri***,656,3
gri***,23,5
gri***,103,5
gri***,27,5
gri***,797,5
gri***,424,5
gri***,128,5
gri***,5,5
gri***,40,5
gri***,494,4
gri***,89,4.5
gri***,0,5
gri***,464,5
gri***,1,5
gri***,68,5
gri***,25,4
gri***,677,5
gri***,459,4.5
gri***,462,5
gri***,466,4.5
gri***,104,5
gri***,510,3
gri***,469,5
gri***,481,5
gri***,270,5
gri***,66,5
gri***,46,5
gri***,76,4
gri***,491,5
gri***,18,5
gri***,271,4.5
gri***,26,4
gri***,3,5
gri***,108,5
grj***,103,4
grj***,27,4
grj***,120,4
grj***,154,4
grj***,133,4
grj***,71,4
grj***,488,4
grj***,129,4
grj***,89,4
grj***,158,4
grj***,0,4
grj***,139,4
grj***,1,4
grj***,704,4
grj***,126,4
grj***,86,4
grj***,109,4
grj***,78,4
grj***,466,4
grj***,665,4
grj***,60,4
grj***,113,4
grj***,517,4
grj***,46,4
grj***,49,4
grj***,511,4
grj***,76,4
grj***,648,4
grj***,35,4
grj***,503,4
grj***,271,4
grj***,3,3.5
grj***,72,4
grj***,82,4
gro***,23,5
gro***,515,5
gro***,797,5
gro***,424,5
gro***,5,5
gro***,40,5
gro***,464,5
gro***,25,4.5
gro***,86,5
gro***,507,4
gro***,481,5
gro***,270,5
gro***,3,5
grr***,23,5
grr***,7,5
grr***,797,5
grr***,37,5
grr***,424,5
grr***,5,5
grr***,40,5
grr***,89,5
grr***,0,5
grr***,1,5
grr***,796,5
grr***,466,5
grr***,481,5
grr***,113,5
grr***,270,5
grr***,46,5
grr***,76,5
grr***,271,5
grr***,26,5
grr***,3,5
grr***,16,5
grs***,659,4
grs***,655,4
grs***,683,4
grs***,27,4
grs***,475,4
grs***,154,4
grs***,85,4
grs***,488,5
grs***,464,5
grs***,638,4
grs***,772,4
grs***,86,4
grs***,481,5
grs***,517,4
grs***,49,4
grs***,492,4
grs***,35,5
gs0***,23,4
gs0***,8,5
gs0***,103,4
gs0***,797,4
gs0***,424,4
gs0***,794,5
gs0***,5,4
gs0***,40,3
gs0***,89,4
gs0***,0,4
gs0***,1,4
gs0***,25,4
gs0***,126,4
gs0***,109,5
gs0***,796,5
gs0***,466,4
gs0***,481,4
gs0***,270,5
gs0***,46,4
gs0***,49,5
gs0***,76,4
gs0***,271,4
gs0***,3,4
gs0***,16,5
gsj***,23,4
gsj***,7,5
gsj***,797,4
gsj***,424,5
gsj***,5,5
gsj***,0,5
gsj***,25,5
gsj***,796,4
gsj***,481,4
gsj***,270,5
gsj***,76,5
gsj***,271,5
gsj***,26,5
gsj***,3,4
gsm***,424,5
gsm***,147,4
gsm***,40,5
gsm***,89,5
gsm***,0,5
gsm***,25,5
gsm***,665,4
gsm***,60,4
gsm***,270,5
gsm***,46,5
gsm***,76,5
gsm***,19,5
gsm***,3,5
gsn***,767,5
gsn***,23,5
gsn***,797,5
gsn***,424,4
gsn***,44,5
gsn***,5,5
gsn***,40,5
gsn***,89,5
gsn***,0,5
gsn***,1,5
gsn***,116,5
gsn***,68,5
gsn***,25,5
gsn***,796,5
gsn***,100,5
gsn***,466,5
gsn***,481,5
gsn***,270,5
gsn***,46,5
gsn***,76,5
gsn***,271,5
gsn***,26,5
gsn***,3,5
gss***,23,5
gss***,7,4
gss***,8,5
gss***,797,4.5
gss***,424,4
gss***,794,5
gss***,5,5
gss***,810,5
gss***,40,4.5
gss***,89,4
gss***,0,5
gss***,1,4
gss***,25,3.5
gss***,796,4
gss***,466,5
gss***,481,3.5
gss***,270,4.5
gss***,46,5
gss***,76,4
gss***,460,5
gss***,271,5
gss***,26,4
gss***,3,4
gss***,637,5
gt4***,23,4
gt4***,797,5
gt4***,424,5
gt4***,5,4
gt4***,40,5
gt4***,0,5
gt4***,1,5
gt4***,10,5
gt4***,25,5
gt4***,796,5
gt4***,466,5
gt4***,481,4
gt4***,111,5
gt4***,76,5
gt4***,271,5
gt4***,26,5
gt4***,3,5
gtg***,7,4
gtg***,485,5
gtg***,467,4
gtg***,119,4
gtg***,462,4
gtg***,473,5
gtg***,665,4
gtg***,111,4
gtg***,460,4
gtg***,468,4
gtg***,79,3
gto***,148,5
gto***,23,5
gto***,8,5
gto***,67,5
gto***,797,5
gto***,37,5
gto***,424,5
gto***,794,5
gto***,5,5
gto***,40,5
gto***,89,5
gto***,0,5
gto***,1,5
gto***,10,5
gto***,25,4.5
gto***,126,5
gto***,796,5
gto***,459,5
gto***,466,5
gto***,481,5
gto***,270,5
gto***,17,5
gto***,46,5
gto***,76,5
gto***,468,5
gto***,271,5
gto***,16,5
guc***,23,5
guc***,120,4.5
guc***,424,5
guc***,5,5
guc***,486,5
guc***,796,5
guc***,507,4
guc***,459,5
guc***,510,4
guc***,481,5
guc***,478,5
guc***,49,5
guc***,76,5
guc***,2,5
guc***,26,5
guc***,4,4
gue***,797,5
gue***,424,5
gue***,133,3
gue***,71,5
gue***,810,5
gue***,502,1
gue***,40,5
gue***,139,5
gue***,642,5
gue***,25,5
gue***,796,5
gue***,459,5
gue***,271,5
gui***,23,5
gui***,7,4
gui***,528,5
gui***,57,5
gui***,27,4
gui***,797,4.5
gui***,154,4
gui***,424,4.5
gui***,54,4
gui***,98,5
gui***,5,5
gui***,485,5
gui***,40,4.5
gui***,488,4
gui***,129,4
gui***,461,5
gui***,156,5
gui***,89,4
gui***,0,4.5
gui***,464,5
gui***,1,4
gui***,486,5
gui***,25,4
gui***,86,5
gui***,109,4
gui***,796,4
gui***,507,3
gui***,459,4
gui***,14,5
gui***,463,5
gui***,462,5
gui***,466,4
gui***,641,4
gui***,487,4
gui***,482,5
gui***,469,5
gui***,481,4
gui***,270,5
gui***,634,5
gui***,517,5
gui***,477,4
gui***,478,1
gui***,111,4
gui***,46,4
gui***,492,4
gui***,76,5
gui***,491,5
gui***,2,5
gui***,35,3
gui***,503,4
gui***,271,4
gui***,26,4
gui***,3,4
gul***,550,5
gul***,490,5
gul***,140,3.5
gul***,27,5
gul***,189,4
gul***,475,4
gul***,175,5
gul***,520,4
gul***,133,3
gul***,142,3
gul***,494,4
gul***,461,5
gul***,139,4
gul***,486,4
gul***,161,4
gul***,122,5
gul***,636,5
gul***,126,4
gul***,532,4
gul***,119,3
gul***,86,5
gul***,459,5
gul***,684,4
gul***,487,5
gul***,686,4
gul***,60,4
gul***,482,5
gul***,469,5
gul***,153,3
gul***,478,4
gul***,662,5
gul***,111,5
gul***,506,5
gul***,503,5
gul***,483,5
gul***,72,4
gul***,82,4
gum***,106,3
gum***,724,5
gum***,23,4
gum***,103,5
gum***,9,3
gum***,797,4
gum***,424,4
gum***,133,4
gum***,588,5
gum***,551,4
gum***,5,4
gum***,40,4
gum***,461,5
gum***,156,5
gum***,89,4
gum***,0,4
gum***,467,5
gum***,464,2
gum***,1,4
gum***,486,5
gum***,122,5
gum***,61,4
gum***,25,4
gum***,744,3
gum***,480,3
gum***,796,4
gum***,459,5
gum***,39,1
gum***,466,4
gum***,594,1
gum***,60,5
gum***,482,5
gum***,469,3
gum***,481,4
gum***,270,4
gum***,477,3
gum***,95,3
gum***,46,4
gum***,471,2
gum***,76,4
gum***,491,4
gum***,271,4
gum***,26,4
gum***,3,4
gum***,36,2
gum***,6,5
gun***,148,5
gun***,120,5
gun***,797,4
gun***,12,5
gun***,424,3
gun***,40,5
gun***,488,5
gun***,0,5
gun***,151,4.5
gun***,486,4
gun***,10,4
gun***,61,5
gun***,118,4
gun***,86,4
gun***,109,5
gun***,15,4
gun***,459,5
gun***,466,5
gun***,482,5
gun***,481,5
gun***,270,5
gun***,514,4
gun***,700,4
gun***,49,5
gun***,491,5
gun***,460,4
gun***,29,4
gun***,35,4
gun***,468,5
gun***,505,5
guy***,23,4
guy***,7,3
guy***,27,4
guy***,93,2
guy***,797,3
guy***,37,3
guy***,424,2
guy***,1,3
guy***,68,3
guy***,25,3
guy***,75,3
guy***,459,5
guy***,466,3
guy***,38,4
guy***,495,4
guy***,481,3
guy***,113,3
guy***,270,3
guy***,130,3
guy***,49,5
guy***,271,3
guy***,36,4
guz***,9,5
guz***,120,5
guz***,44,5
guz***,32,5
guz***,744,5
guz***,459,5
guz***,516,5
guz***,469,5
guz***,49,5
guz***,493,5
guz***,676,5
gw5***,23,5
gw5***,27,4
gw5***,797,5
gw5***,424,5
gw5***,5,5
gw5***,40,5
gw5***,89,4
gw5***,0,5
gw5***,1,4
gw5***,486,4
gw5***,25,5
gw5***,466,5
gw5***,482,5
gw5***,481,5
gw5***,270,5
gw5***,66,5
gw5***,46,5
gw5***,76,5
gw5***,18,4
gw5***,271,5
gw5***,3,5
gw5***,36,3
gwi***,655,3.5
gwi***,683,2
gwi***,120,5
gwi***,797,5
gwi***,424,3
gwi***,5,3
gwi***,518,4
gwi***,485,4
gwi***,788,4
gwi***,512,5
gwi***,796,5
gwi***,459,5
gwi***,463,5
gwi***,684,4
gwi***,479,4
gwi***,487,4
gwi***,469,5
gwi***,492,3
gwi***,769,4
gwi***,491,5
gwi***,18,3
gwi***,29,5
gwi***,115,3
gwi***,676,4
gwi***,171,4
gwo***,23,5
gwo***,797,5
gwo***,37,5
gwo***,424,5
gwo***,5,5
gwo***,465,5
gwo***,810,5
gwo***,40,5
gwo***,25,5
gwo***,466,5
gwo***,481,5
gwo***,62,4
gwo***,270,5
gwo***,46,5
gwo***,45,5
gwo***,76,5
gwo***,460,5
gwo***,271,5
gwo***,26,5
gwo***,3,5
gwy***,23,5
gwy***,7,5
gwy***,797,5
gwy***,424,5
gwy***,5,5
gwy***,40,5
gwy***,89,5
gwy***,1,5
gwy***,25,5
gwy***,796,5
gwy***,466,5
gwy***,481,5
gwy***,270,5
gwy***,46,5
gwy***,76,5
gwy***,675,5
gwy***,271,5
gwy***,26,5
gwy***,3,5
gwy***,657,5
gy1***,640,4
gy1***,497,3
gy1***,655,4
gy1***,441,4
gy1***,96,3
gy1***,103,4
gy1***,57,4
gy1***,27,4
gy1***,9,3
gy1***,120,3
gy1***,48,3
gy1***,458,3
gy1***,13,3
gy1***,133,4
gy1***,71,4
gy1***,54,3
gy1***,128,3
gy1***,34,3
gy1***,485,3
gy1***,156,5
gy1***,139,3
gy1***,642,5
gy1***,512,4
gy1***,160,3
gy1***,151,3
gy1***,650,4
gy1***,69,3
gy1***,102,3
gy1***,496,3
gy1***,704,3
gy1***,126,3
gy1***,532,5
gy1***,109,5
gy1***,15,4
gy1***,459,5
gy1***,516,3
gy1***,463,4
gy1***,39,3
gy1***,213,5
gy1***,462,4
gy1***,473,3
gy1***,104,4
gy1***,641,4
gy1***,159,5
gy1***,113,4
gy1***,634,4
gy1***,97,3
gy1***,51,4
gy1***,111,4
gy1***,73,3
gy1***,45,3
gy1***,59,4
gy1***,511,3
gy1***,491,4
gy1***,633,4
gy1***,29,3
gy1***,664,4
gy1***,675,3
gy1***,26,3
gy1***,6,4
gy1***,171,4
gy1***,105,3
gy1***,108,3
gya***,23,5
gya***,7,4
gya***,57,4
gya***,797,5
gya***,424,5
gya***,5,5
gya***,502,5
gya***,40,5
gya***,89,5
gya***,0,4.5
gya***,1,5
gya***,486,4
gya***,10,4
gya***,25,5
gya***,126,4
gya***,796,5
gya***,459,4
gya***,466,5
gya***,665,5
gya***,482,5
gya***,481,5
gya***,270,5
gya***,478,4
gya***,46,5
gya***,76,5
gya***,271,5
gya***,26,5
gya***,3,5
gya***,657,5
gyc***,23,5
gyc***,8,5
gyc***,797,5
gyc***,37,5
gyc***,424,5
gyc***,794,5
gyc***,55,5
gyc***,5,5
gyc***,810,5
gyc***,461,5
gyc***,89,5
gyc***,0,5
gyc***,467,5
gyc***,1,5
gyc***,25,4
gyc***,796,5
gyc***,466,5
gyc***,137,4
gyc***,476,4
gyc***,481,4
gyc***,270,5
gyc***,46,5
gyc***,76,5
gyc***,468,5
gyc***,271,5
gyc***,26,5
gyc***,3,5
gyc***,16,5
gyd***,106,5
gyd***,11,5
gyd***,135,5
gyd***,47,5
gyd***,27,5
gyd***,9,5
gyd***,458,5
gyd***,13,5
gyd***,54,5
gyd***,98,5
gyd***,461,5
gyd***,158,5
gyd***,486,5
gyd***,161,5
gyd***,69,5
gyd***,68,5
gyd***,43,5
gyd***,56,4
gyd***,496,5
gyd***,126,5
gyd***,532,5
gyd***,109,5
gyd***,124,5
gyd***,39,5
gyd***,104,5
gyd***,136,5
gyd***,495,5
gyd***,482,5
gyd***,152,4
gyd***,66,5
gyd***,474,5
gyd***,49,5
gyd***,19,5
gyd***,35,5
gyd***,30,5
gyd***,36,5
gyd***,203,4
gyd***,278,3
gyf***,23,5
gyf***,7,4
gyf***,528,4
gyf***,8,5
gyf***,797,5
gyf***,424,5
gyf***,5,5
gyf***,40,5
gyf***,461,4.5
gyf***,89,5
gyf***,0,5
gyf***,1,5
gyf***,649,5
gyf***,25,5
gyf***,796,5
gyf***,466,5
gyf***,104,4.5
gyf***,481,5
gyf***,113,3
gyf***,111,5
gyf***,46,3
gyf***,76,5
gyf***,18,5
gyf***,35,5
gyf***,271,5
gyf***,26,5
gyf***,3,5
gyg***,640,4
gyg***,23,5
gyg***,8,5
gyg***,797,5
gyg***,37,5
gyg***,424,4.5
gyg***,794,5
gyg***,5,5
gyg***,164,3
gyg***,40,5
gyg***,0,5
gyg***,1,5
gyg***,680,4
gyg***,25,5
gyg***,796,4.5
gyg***,459,5
gyg***,481,4
gyg***,270,5
gyg***,131,4
gyg***,46,5
gyg***,76,5
gyg***,271,5
gyg***,26,5
gyg***,3,5
gyg***,16,5
gyl***,106,4
gyl***,11,5
gyl***,135,5
gyl***,148,4
gyl***,47,5
gyl***,23,5
gyl***,7,5
gyl***,528,5
gyl***,96,5
gyl***,9,5
gyl***,67,5
gyl***,797,4
gyl***,12,5
gyl***,48,5
gyl***,37,4
gyl***,458,4.5
gyl***,424,3
gyl***,13,5
gyl***,44,5
gyl***,794,5
gyl***,128,5
gyl***,5,5
gyl***,465,5
gyl***,40,4
gyl***,461,5
gyl***,89,3
gyl***,0,4
gyl***,53,5
gyl***,467,5
gyl***,65,5
gyl***,464,5
gyl***,1,4
gyl***,145,4
gyl***,32,5
gyl***,69,5
gyl***,31,5
gyl***,10,4
gyl***,56,4
gyl***,102,5
gyl***,61,5
gyl***,25,4
gyl***,119,5
gyl***,480,5
gyl***,796,4
gyl***,459,5
gyl***,174,5
gyl***,14,5
gyl***,39,5
gyl***,466,5
gyl***,38,5
gyl***,104,5
gyl***,94,4
gyl***,20,5
gyl***,70,4
gyl***,22,5
gyl***,63,5
gyl***,107,5
gyl***,481,4
gyl***,62,5
gyl***,24,5
gyl***,270,4
gyl***,17,4
gyl***,477,4
gyl***,46,4
gyl***,130,5
gyl***,471,5
gyl***,110,4
gyl***,76,4
gyl***,491,5
gyl***,18,5
gyl***,460,5
gyl***,2,5
gyl***,29,5
gyl***,468,5
gyl***,21,5
gyl***,271,5
gyl***,26,5
gyl***,3,4
gyl***,4,4
gyl***,58,5
gyl***,28,5
gyl***,16,5
gyo***,497,5
gyo***,7,4
gyo***,515,4
gyo***,27,5
gyo***,34,4
gyo***,488,4
gyo***,132,4
gyo***,480,5
gyo***,459,5
gyo***,516,5
gyo***,499,4
gyo***,462,5
gyo***,473,5
gyo***,503,4
gyo***,163,4
gyr***,23,4
gyr***,797,5
gyr***,424,4
gyr***,5,5
gyr***,40,4
gyr***,89,5
gyr***,25,5
gyr***,459,5
gyr***,466,5
gyr***,481,5
gyr***,46,5
gyr***,76,5
gyr***,271,4
gyr***,26,4
gyr***,3,5
gyr***,108,5
gyt***,106,5
gyt***,11,5
gyt***,135,5
gyt***,140,4
gyt***,47,5
gyt***,528,5
gyt***,96,5
gyt***,103,4
gyt***,9,5
gyt***,120,4
gyt***,81,5
gyt***,12,5
gyt***,48,5
gyt***,458,5
gyt***,154,4
gyt***,13,5
gyt***,44,5
gyt***,71,5
gyt***,465,5
gyt***,488,5
gyt***,80,5
gyt***,461,5
gyt***,158,5
gyt***,139,4.5
gyt***,53,5
gyt***,467,5
gyt***,555,5
gyt***,464,5
gyt***,151,5
gyt***,145,5
gyt***,69,5
gyt***,43,5
gyt***,31,5
gyt***,56,5
gyt***,102,5
gyt***,61,5
gyt***,704,4
gyt***,126,4.5
gyt***,532,5
gyt***,119,5
gyt***,480,5
gyt***,86,4
gyt***,109,5
gyt***,100,5
gyt***,459,5
gyt***,174,5
gyt***,14,5
gyt***,462,5
gyt***,91,5
gyt***,38,5
gyt***,104,5
gyt***,479,5
gyt***,20,5
gyt***,70,5
gyt***,136,5
gyt***,60,4.5
gyt***,495,5
gyt***,22,5
gyt***,476,5
gyt***,166,4
gyt***,63,5
gyt***,107,5
gyt***,24,5
gyt***,97,5
gyt***,517,4
gyt***,477,5
gyt***,478,5
gyt***,46,5
gyt***,130,5
gyt***,471,5
gyt***,49,4.5
gyt***,18,5
gyt***,2,5
gyt***,29,5
gyt***,653,4
gyt***,35,4
gyt***,30,5
gyt***,21,5
gyt***,4,5
gyt***,28,5
gyt***,6,5
gyt***,470,5
gyt***,82,4
gyt***,108,3
gyu***,550,3
gyu***,23,5
gyu***,7,5
gyu***,797,5
gyu***,424,5
gyu***,5,5
gyu***,40,5
gyu***,488,4
gyu***,89,5
gyu***,0,5
gyu***,1,5
gyu***,25,5
gyu***,118,5
gyu***,796,5
gyu***,459,5
gyu***,499,5
gyu***,466,5
gyu***,476,5
gyu***,481,5
gyu***,62,5
gyu***,270,5
gyu***,46,5
gyu***,49,3
gyu***,76,5
gyu***,35,5
gyu***,271,5
gyu***,26,5
gyu***,3,5
gyu***,16,5
gyw***,135,5
gyw***,148,5
gyw***,640,5
gyw***,655,4
gyw***,23,5
gyw***,7,5
gyw***,8,5
gyw***,27,5
gyw***,67,5
gyw***,475,5
gyw***,797,5
gyw***,12,5
gyw***,48,5
gyw***,37,5
gyw***,121,4
gyw***,458,5
gyw***,687,4
gyw***,424,5
gyw***,13,5
gyw***,794,5
gyw***,71,3
gyw***,54,4
gyw***,5,5
gyw***,465,5
gyw***,810,5
gyw***,34,5
gyw***,485,5
gyw***,40,5
gyw***,488,3
gyw***,80,5
gyw***,89,5
gyw***,0,5
gyw***,53,5
gyw***,467,5
gyw***,464,5
gyw***,1,5
gyw***,116,5
gyw***,638,5
gyw***,486,5
gyw***,32,5
gyw***,68,5
gyw***,43,5
gyw***,557,4
gyw***,31,4
gyw***,10,5
gyw***,56,5
gyw***,61,5
gyw***,25,5
gyw***,42,5
gyw***,480,5
gyw***,150,5
gyw***,796,5
gyw***,459,5
gyw***,174,5
gyw***,14,4
gyw***,466,5
gyw***,38,5
gyw***,479,5
gyw***,94,5
gyw***,20,5
gyw***,510,4
gyw***,641,5
gyw***,509,5
gyw***,70,5
gyw***,495,5
gyw***,482,4
gyw***,166,4
gyw***,152,3
gyw***,63,5
gyw***,481,5
gyw***,62,5
gyw***,205,4
gyw***,24,5
gyw***,270,5
gyw***,17,4
gyw***,478,5
gyw***,51,5
gyw***,66,5
gyw***,46,5
gyw***,49,5
gyw***,76,5
gyw***,19,5
gyw***,491,5
gyw***,18,5
gyw***,460,5
gyw***,35,5
gyw***,673,3
gyw***,468,5
gyw***,21,5
gyw***,271,5
gyw***,26,5
gyw***,3,5
gyw***,58,5
gyw***,28,5
gyw***,72,5
gyw***,138,5
gyw***,108,5
gyw***,16,5
gzz***,23,4
gzz***,5,5
gzz***,40,4.5
gzz***,89,5
gzz***,1,5
gzz***,25,4.5
gzz***,796,4
gzz***,466,5
gzz***,481,4
gzz***,46,5
gzz***,76,5
gzz***,271,5
gzz***,26,5
gzz***,3,5
h04***,797,3
h04***,424,3
h04***,5,5
h04***,0,3
h04***,1,4
h04***,25,3
h04***,796,3
h04***,481,3
h04***,270,3
h04***,46,3
h04***,76,3
h04***,271,3
h04***,26,3
h10***,23,5
h10***,424,2
h10***,13,5
h10***,5,5
h10***,644,5
h10***,788,4
h10***,40,3
h10***,89,5
h10***,1,5
h10***,486,4
h10***,25,3
h10***,532,4
h10***,516,3
h10***,213,5
h10***,482,4
h10***,125,4.5
h10***,270,5
h10***,478,5
h10***,46,5
h10***,503,4
h10***,271,5
h10***,3,5
h17***,23,4
h17***,797,4
h17***,424,4
h17***,5,4
h17***,40,4
h17***,25,4
h17***,796,4
h17***,481,3
h17***,270,4
h17***,271,4
h17***,3,4
h19***,23,5
h19***,797,5
h19***,424,5
h19***,5,5
h19***,40,5
h19***,89,5
h19***,0,5
h19***,467,5
h19***,1,5
h19***,25,5
h19***,796,5
h19***,466,5
h19***,137,5
h19***,481,5
h19***,270,5
h19***,131,5
h19***,46,5
h19***,76,5
h19***,271,5
h19***,26,5
h19***,3,5
h32***,103,5
h32***,154,5
h32***,71,5
h32***,488,5
h32***,461,5
h32***,158,5
h32***,139,4
h32***,109,4
h32***,60,4
h32***,517,4
h32***,49,5
ha0***,23,5
ha0***,93,4
ha0***,797,5
ha0***,424,2
ha0***,5,5
ha0***,40,5
ha0***,89,5
ha0***,0,5
ha0***,1,4
ha0***,25,5
ha0***,796,5
ha0***,516,1
ha0***,466,5
ha0***,481,5
ha0***,270,5
ha0***,46,3
ha0***,271,3
ha0***,26,4
ha0***,3,5
ha7***,120,4
ha7***,93,4
ha7***,797,4
ha7***,424,4
ha7***,133,4
ha7***,518,4
ha7***,40,4
ha7***,461,4
ha7***,89,5
ha7***,0,5
ha7***,1,5
ha7***,486,5
ha7***,68,4
ha7***,704,4
ha7***,532,4
ha7***,796,4
ha7***,507,4
ha7***,459,5
ha7***,499,5
ha7***,463,5
ha7***,462,5
ha7***,473,4
ha7***,466,5
ha7***,482,5
ha7***,481,4.5
ha7***,270,4
ha7***,95,5
ha7***,46,5
ha7***,511,4
ha7***,493,4
ha7***,35,5
ha7***,271,5
ha7***,26,5
ha7***,3,3.5
ha7***,28,5
haa***,106,5
haa***,23,5
haa***,7,5
haa***,475,5
haa***,797,5
haa***,424,5
haa***,5,5
haa***,40,5
haa***,89,5
haa***,0,5
haa***,512,4
haa***,1,5
haa***,32,5
haa***,25,5
haa***,636,2
haa***,796,5
haa***,459,5
haa***,466,5
haa***,38,1
haa***,469,5
haa***,481,4
haa***,62,5
haa***,270,5
haa***,478,4
haa***,46,5
haa***,49,5
haa***,76,5
haa***,491,5
haa***,271,5
haa***,26,5
haa***,3,5
haa***,36,5
haa***,108,5
hab***,23,5
hab***,7,4
hab***,424,4
hab***,54,2
hab***,98,5
hab***,5,5
hab***,485,5
hab***,40,5
hab***,488,4
hab***,89,5
hab***,0,5
hab***,1,5
hab***,161,5
hab***,25,4
hab***,532,5
hab***,796,5
hab***,459,5
hab***,466,5
hab***,510,5
hab***,482,5
hab***,481,5
hab***,270,5
hab***,478,5
hab***,46,5
hab***,76,5
hab***,491,5
hab***,468,5
hab***,484,5
hab***,271,5
hab***,26,5
hab***,3,5
hab***,52,5
hag***,23,5
hag***,67,4.5
hag***,797,4.5
hag***,121,5
hag***,458,3
hag***,424,3
hag***,98,5
hag***,5,5
hag***,485,5
hag***,40,4
hag***,89,4
hag***,0,5
hag***,1,4
hag***,161,3
hag***,61,5
hag***,25,3
hag***,109,5
hag***,796,5
hag***,459,5
hag***,39,3
hag***,466,4
hag***,508,2
hag***,112,3
hag***,481,3
hag***,270,4
hag***,46,4
hag***,49,5
hag***,76,4
hag***,19,1
hag***,35,5
hag***,271,4
hag***,26,4
hag***,3,4
hag***,64,3
hai***,659,5
hai***,655,1
hai***,656,4
hai***,140,3
hai***,666,1
hai***,134,4.5
hai***,23,5
hai***,7,5
hai***,165,5
hai***,528,4
hai***,27,5
hai***,120,5
hai***,176,5
hai***,475,3.5
hai***,797,5
hai***,121,3
hai***,424,2
hai***,13,2
hai***,520,4
hai***,133,4
hai***,71,5
hai***,142,4
hai***,98,5
hai***,55,3
hai***,5,5
hai***,502,4
hai***,40,5
hai***,494,3
hai***,461,5
hai***,89,4.5
hai***,158,4
hai***,0,5
hai***,139,5
hai***,467,5
hai***,464,5
hai***,50,4
hai***,1,4.5
hai***,638,5
hai***,486,2
hai***,32,5
hai***,161,5
